idx,Bstart [%],Bend [%],Vload [CV],Yield [%],Purity [%],Prod [g/(l*CV)],tretA [CV],tretBC [CV],tretD [CV],peakwidthA [CV],peakwidthBC [CV],peakwidthD [CV],assymetryA [-],assymetryBC [-],assymetryD [-],poolVolume [CV],poolConcBC [g/l],poolConcSalt [M],cut1 [CV],cut2 [CV]
345,39.2,11.5,5.4,41.28,95.0,0.5,57.25,7.36,7.24,0.42,0.91,0.26,2.24,5.21,2.64,6.1,1.2,0.15,8.66,14.75
346,31.8,36.0,8.7,54.3,95.0,0.76,60.57,10.68,6.66,0.42,0.6,1.13,2.02,2.69,3.14,9.84,1.6,0.13,10.83,20.67
347,27.8,58.0,8.8,57.99,95.0,0.76,30.76,10.76,6.66,13.85,0.65,1.13,0.87,3.26,3.14,11.47,1.48,0.13,10.92,22.39
348,5.2,99.3,6.3,99.32,95.0,0.72,30.54,22.68,6.67,4.51,11.23,0.66,1.19,0.58,1.3,16.19,1.29,0.13,12.73,28.91
349,19.7,79.8,2.7,94.11,95.0,0.33,26.93,15.93,11.93,4.56,6.13,3.41,1.25,2.81,1.57,10.87,0.78,0.16,14.48,25.35
350,49.5,57.7,3.7,0.0,0.0,0.0,8.53,5.76,5.87,5.52,0.76,0.63,1.02,4.04,2.03,0,0.0,nan,0,0
351,38.2,44.2,1.8,16.01,95.0,0.07,20.49,6.43,6.06,10.48,4.04,1.74,1.26,2.86,1.48,3.25,0.3,0.15,9.89,13.14
352,37.2,4.8,8.2,44.54,95.0,0.78,60.12,10.13,6.66,0.42,0.56,1.13,2.56,2.77,3.14,5.02,2.42,0.14,10.44,15.45
353,12.7,63.9,9.8,53.34,95.0,0.53,40.74,9.03,6.66,10.68,3.09,1.13,0.73,0.94,3.14,20.71,0.84,0.12,12.29,33.01
354,29.3,66.4,3.2,83.03,95.0,0.4,24.05,10.0,7.33,6.37,6.48,1.62,1.43,2.94,2.1,12.41,0.71,0.16,9.42,21.83
355,0.1,3.4,1.6,0.0,0.0,0.0,53.54,53.52,53.54,0.46,0.4,0.37,2.45,1.88,2.19,0,0.0,nan,0,0
356,30.8,43.2,5.2,77.93,95.0,0.48,32.29,8.33,7.19,14.85,4.6,0.39,1.69,2.91,3.07,18.93,0.71,0.14,8.6,27.53
357,44.8,13.2,2.3,0.0,0.0,0.0,54.21,5.2,5.29,0.4,1.88,1.34,3.01,2.22,2.16,0,0.0,nan,0,0
358,32.7,2.2,0.1,0.0,0.0,0.0,52.1,52.02,15.63,0.47,0.38,40.74,2.26,2.68,8.55,0,0.0,nan,0,0
359,17.7,10.6,3.6,4.42,95.0,0.01,55.57,55.49,14.33,0.46,0.37,8.01,2.5,2.57,3.02,0.08,6.83,0.12,55.32,55.4
360,11.2,58.4,5.9,99.79,95.0,0.5,41.23,26.9,6.5,7.21,20.01,0.27,1.36,0.59,1.17,25.86,0.76,0.13,13.09,38.95
361,10.2,62.4,4.8,99.62,95.0,0.42,39.0,25.32,11.33,5.92,13.37,7.83,1.49,1.15,5.89,18.85,0.84,0.14,18.44,37.29
362,6.7,93.7,2.5,88.34,95.0,0.27,28.91,21.19,18.19,3.6,4.46,3.09,1.12,2.13,1.11,7.31,1.01,0.16,20.2,27.51
363,7.5,9.6,6.4,28.25,95.0,0.1,58.35,58.26,6.67,0.46,0.39,0.74,1.98,1.98,1.63,38.31,0.16,0.08,19.91,58.22
364,43.6,78.2,4.1,0.0,0.0,0.0,11.52,6.22,6.25,5.48,1.08,0.55,1.09,5.7,2.3,0,0.0,nan,0,0
365,13.2,1.1,6.5,21.54,95.0,0.08,58.42,58.33,6.67,0.45,0.38,0.81,2.04,2.37,1.89,46.31,0.1,0.07,11.96,58.27
366,28.1,35.0,6.5,84.97,95.0,0.47,58.32,8.48,6.67,0.43,0.8,2.05,2.56,4.0,6.22,29.73,0.61,0.13,8.81,38.53
367,22.2,93.7,7.4,81.85,95.0,0.89,25.15,9.28,6.66,6.13,2.44,1.13,1.13,0.38,3.14,12.99,1.54,0.14,9.47,22.46
368,12.4,90.4,0.5,56.15,95.0,0.04,26.7,20.8,18.18,3.56,3.15,3.04,1.03,1.13,0.98,4.12,0.24,0.17,20.71,24.83
369,26.6,40.6,2.5,96.91,95.0,0.19,54.26,15.35,9.89,7.69,10.42,3.37,0.04,4.05,1.64,28.81,0.27,0.15,13.1,41.91
370,2.9,77.9,0.2,57.6,95.0,0.01,33.62,27.92,25.09,3.6,3.13,3.26,1.13,1.21,0.97,3.99,0.11,0.17,27.83,31.82
371,27.5,94.1,1.5,62.9,95.0,0.18,19.0,11.35,9.25,4.04,3.98,2.15,1.18,1.62,1.01,5.8,0.54,0.16,11.32,17.12
372,10.0,60.8,5.1,99.73,95.0,0.44,40.08,26.59,9.74,6.23,14.95,7.62,1.44,0.85,8.0,20.52,0.82,0.14,17.71,38.23
373,32.1,81.3,1.8,50.49,95.0,0.19,18.37,9.32,7.35,4.87,4.57,1.81,1.11,1.5,1.36,5.92,0.52,0.16,9.83,15.75
374,15.5,30.0,0.6,27.41,95.0,0.01,52.52,52.4,33.79,0.47,0.37,8.64,2.33,2.35,1.32,4.74,0.11,0.14,47.65,52.39
375,44.5,78.3,7.2,0.0,0.0,0.0,12.8,9.12,6.66,6.93,0.53,1.13,0.88,2.14,3.14,0,0.0,nan,0,0
376,0.3,84.4,7.5,86.34,95.0,0.63,36.4,7.95,6.66,5.5,0.73,1.13,1.16,0.42,3.14,22.35,0.96,0.12,11.75,34.1
377,23.3,74.2,4.6,96.17,95.0,0.58,26.92,11.2,7.59,5.87,9.89,1.81,1.42,5.8,4.62,15.15,0.96,0.15,9.94,25.09
378,11.3,10.5,2.4,0.0,0.0,0.0,54.36,54.31,54.25,0.46,0.39,0.27,2.2,2.12,1.58,0,0.0,nan,0,0
379,1.9,33.6,7.5,83.72,95.0,0.35,59.4,7.99,6.66,0.45,51.95,1.13,2.5,92.24,3.14,47.5,0.44,0.11,11.83,59.33
380,34.8,84.5,7.1,70.96,95.0,1.12,18.37,9.08,6.66,7.07,0.61,1.13,1.17,2.7,3.14,5.74,2.93,0.15,9.22,14.96
381,13.3,55.4,4.4,99.67,95.0,0.37,41.5,24.95,11.55,6.67,14.34,6.46,1.37,1.38,4.6,21.27,0.69,0.14,18.2,39.47
382,39.4,52.3,2.7,0.0,0.0,0.0,16.36,5.95,5.77,8.25,2.93,1.21,1.31,3.72,2.18,0,0.0,nan,0,0
383,32.1,96.5,2.2,48.01,95.0,0.25,16.41,8.71,6.97,4.26,4.28,1.54,1.12,1.49,1.36,4.78,0.75,0.16,9.29,14.06
384,44.0,1.5,2.7,0.0,0.0,0.0,54.58,5.44,5.51,0.41,1.82,1.19,2.5,2.43,1.84,0,0.0,nan,0,0
385,11.8,74.4,9.5,58.14,95.0,0.59,36.73,9.03,6.66,8.69,2.7,1.13,0.82,0.7,3.14,19.1,0.95,0.12,11.92,31.01
386,37.3,32.7,8.8,0.0,0.0,0.0,19.32,10.75,6.66,50.01,0.56,1.13,4.83,2.28,3.14,0,0.0,nan,0,0
387,16.4,23.9,9.1,54.82,95.0,0.27,60.99,60.9,6.66,0.44,53.3,1.13,2.22,0.0,3.14,49.41,0.33,0.11,11.47,60.88
388,31.5,69.3,6.7,79.9,95.0,0.94,22.46,8.63,6.66,8.55,0.65,2.07,1.28,3.14,6.62,10.06,1.76,0.15,8.85,18.91
389,49.0,46.9,8.4,0.0,0.0,0.0,10.44,10.33,6.66,3.59,0.49,1.13,19.96,2.1,3.14,0,0.0,nan,0,0
390,34.9,85.8,4.4,51.97,95.0,0.55,16.67,7.31,6.69,5.51,3.78,0.58,1.3,3.81,2.36,5.31,1.43,0.15,8.48,13.79
391,36.2,57.0,3.1,40.37,95.0,0.28,19.18,6.79,6.18,7.95,4.22,1.09,1.42,3.53,2.0,6.1,0.69,0.15,8.74,14.85
392,10.6,62.3,0.9,92.85,95.0,0.07,37.91,28.68,23.64,4.55,4.24,4.24,1.21,1.51,1.18,9.37,0.29,0.16,26.88,36.25
393,45.5,14.5,0.4,3.1,99.0,0.01,52.23,4.62,5.45,0.4,3.29,2.72,2.81,1.58,1.26,0.93,0.04,0.15,2.16,3.09
394,5.3,92.9,3.5,95.06,95.0,0.38,30.12,21.32,17.1,3.78,5.9,3.92,1.17,2.51,1.74,9.0,1.23,0.16,19.75,28.75
395,7.1,2.9,0.5,0.0,0.0,0.0,52.48,52.45,52.51,0.48,0.41,0.41,2.61,2.14,2.07,0,0.0,nan,0,0
396,34.6,63.4,7.0,74.72,95.0,1.05,20.46,8.93,6.66,9.69,0.6,1.13,1.37,2.86,3.14,7.38,2.35,0.15,9.06,16.44
397,36.8,6.6,5.9,59.97,95.0,0.32,57.85,7.94,7.76,0.42,0.77,0.27,2.68,3.93,2.1,28.33,0.42,0.12,8.69,37.02
398,18.2,81.8,8.2,71.84,95.0,0.74,30.41,8.6,6.66,7.43,3.06,1.13,0.96,1.64,3.14,16.09,1.21,0.13,10.4,26.49
399,44.6,6.6,8.7,0.0,0.0,0.0,60.57,10.61,6.66,0.4,0.51,1.13,2.73,2.27,3.14,0,0.0,nan,0,0
400,45.7,94.4,1.2,1.86,99.0,0.02,8.13,4.45,4.97,4.13,2.04,1.78,1.13,1.68,1.3,0.52,0.14,0.14,2.92,3.44
401,10.3,11.2,0.4,0.0,0.0,0.0,52.41,52.38,52.41,0.48,0.41,0.36,2.48,1.9,1.86,0,0.0,nan,0,0
402,42.4,81.2,6.4,0.0,0.0,0.0,13.35,8.31,8.13,6.08,0.57,1.86,1.14,3.17,0.09,0,0.0,nan,0,0
403,41.3,63.2,2.9,0.0,0.0,0.0,13.42,5.74,5.74,6.56,2.18,1.06,1.14,3.57,1.83,0,0.0,nan,0,0
404,5.0,9.8,7.6,21.41,95.0,0.09,59.52,59.43,6.66,0.45,0.39,1.13,2.04,2.14,3.14,39.0,0.14,0.07,20.38,59.38
405,10.2,31.9,4.3,93.91,95.0,0.24,56.22,56.08,16.36,0.45,0.37,10.52,1.98,2.06,3.94,25.57,0.52,0.13,30.6,56.17
406,1.0,25.7,2.9,11.9,95.0,0.02,54.84,54.72,42.19,0.47,0.38,10.02,1.97,2.33,2.18,0.16,7.31,0.15,54.51,54.66
407,35.8,36.8,3.3,50.52,95.0,0.26,27.84,6.88,6.28,16.46,4.65,1.07,1.62,4.1,1.92,12.16,0.45,0.15,8.75,20.92
408,48.2,50.4,8.5,0.0,0.0,0.0,10.53,10.45,6.66,4.01,0.5,1.13,27.15,2.01,3.14,0,0.0,nan,0,0
409,30.9,3.1,4.2,60.99,95.0,0.15,56.13,56.05,6.91,0.45,0.35,0.98,2.43,2.23,2.23,46.93,0.18,0.1,9.13,56.06
410,21.8,77.3,3.5,96.03,95.0,0.45,26.71,13.71,9.34,5.07,7.84,3.01,1.27,3.52,2.66,12.88,0.87,0.15,12.06,24.94
411,35.2,53.8,2.2,43.37,95.0,0.19,21.6,7.8,6.4,8.23,5.14,1.58,1.3,2.09,1.89,7.85,0.41,0.15,9.33,17.19
412,43.1,9.1,8.2,0.0,0.0,0.0,60.09,10.13,6.66,0.41,0.52,1.13,3.08,2.51,3.14,0,0.0,nan,0,0
413,8.5,0.1,2.1,0.0,0.0,0.0,54.06,54.03,54.06,0.46,0.39,0.32,2.67,2.0,1.69,0,0.0,nan,0,0
414,38.1,97.8,0.1,0.0,99.0,0.0,11.85,6.74,6.74,3.93,3.04,2.56,1.15,1.16,1.09,0.74,0.0,0.12,2.0,2.75
415,24.5,49.1,8.0,72.51,95.0,0.62,38.32,9.92,6.66,15.23,2.8,1.13,1.01,0.23,3.14,20.65,0.93,0.13,10.06,30.71
416,9.2,49.5,3.5,99.67,95.0,0.26,47.7,29.98,19.46,6.34,11.72,7.38,1.31,2.88,2.71,19.64,0.59,0.15,26.08,45.72
417,41.6,26.1,9.4,0.0,0.0,0.0,11.43,11.37,6.66,9.28,0.53,1.13,67.24,2.25,3.14,0,0.0,nan,0,0
418,14.2,21.5,7.0,67.53,95.0,0.27,58.95,58.86,6.66,0.45,0.38,1.13,2.18,1.92,3.14,49.1,0.32,0.1,9.76,58.86
419,24.9,11.0,6.4,63.96,95.0,0.23,58.32,58.24,6.67,0.45,0.36,2.04,2.66,2.46,6.18,49.06,0.28,0.1,9.2,58.26
420,4.0,78.8,7.0,94.0,95.0,0.64,36.55,7.55,6.66,5.72,22.64,1.13,1.12,108.53,3.14,23.96,0.91,0.12,10.32,34.29
421,39.3,62.8,3.6,0.0,0.0,0.0,15.2,6.17,6.12,7.0,2.36,0.81,1.29,5.64,2.08,0,0.0,nan,0,0
422,20.1,39.5,8.9,63.11,95.0,0.45,60.73,8.85,6.66,0.44,3.9,1.13,2.59,1.78,3.14,30.02,0.62,0.12,11.06,41.08
423,4.3,88.8,0.3,42.77,95.0,0.02,29.78,24.57,22.2,3.39,2.96,2.96,1.13,1.15,1.03,2.99,0.17,0.16,24.9,27.89
424,10.3,26.3,9.0,56.48,95.0,0.28,60.9,60.82,6.66,0.45,0.38,1.13,2.69,2.4,3.14,49.01,0.34,0.11,11.8,60.82
425,25.1,37.9,8.9,61.13,95.0,0.53,60.67,10.78,6.66,0.43,3.61,1.13,2.59,0.16,3.14,22.82,0.79,0.13,10.94,33.75
426,11.7,46.1,5.4,99.9,95.0,0.37,49.74,31.06,8.12,11.04,22.34,3.2,2.25,0.74,8.6,30.41,0.58,0.13,16.93,47.34
427,37.7,75.3,6.5,56.77,95.0,0.95,16.51,8.43,8.26,7.24,0.61,2.01,1.29,3.48,0.08,3.99,3.06,0.15,8.89,12.87
428,17.4,32.7,1.6,95.54,95.0,0.1,53.57,53.41,23.27,0.46,0.37,7.72,2.03,2.3,1.71,19.84,0.26,0.14,33.69,53.52
429,42.2,66.2,7.4,0.0,0.0,0.0,14.29,9.39,6.66,7.65,0.55,1.13,1.23,2.16,3.14,0,0.0,nan,0,0
430,8.5,43.9,7.8,81.81,95.0,0.42,59.57,8.19,6.66,0.45,1.0,1.13,2.0,0.34,3.14,39.07,0.54,0.12,10.44,49.51
431,29.0,12.6,4.7,73.81,95.0,0.2,56.62,56.51,7.06,0.45,0.35,0.8,2.05,2.39,3.24,47.55,0.24,0.11,9.0,56.54
432,44.3,23.8,2.0,0.03,99.0,0.0,13.21,5.11,5.31,45.62,2.16,1.54,8.21,2.18,1.63,0.1,0.02,0.1,3.84,3.94
433,15.1,70.3,8.5,70.1,95.0,0.63,35.55,8.81,6.66,8.57,1.7,1.13,0.97,0.24,3.14,20.23,0.97,0.13,10.72,30.95
434,7.7,15.6,2.6,0.0,0.0,0.0,54.51,54.45,54.37,0.46,0.38,0.28,2.17,2.06,1.87,0,0.0,nan,0,0
435,16.3,52.2,1.7,98.94,95.0,0.14,41.97,26.83,19.36,5.95,6.9,5.19,1.21,2.36,1.46,16.16,0.34,0.16,23.78,39.94
436,16.4,18.9,9.8,39.36,95.0,0.21,61.66,61.58,6.66,0.44,0.38,1.13,2.23,2.36,3.14,48.92,0.26,0.1,12.62,61.54
437,36.4,10.2,9.6,0.0,0.0,0.0,61.53,11.57,6.66,0.42,0.56,1.13,2.32,2.27,3.14,0,0.0,nan,0,0
438,5.1,38.4,9.8,55.52,95.0,0.34,61.69,9.03,6.66,0.45,3.09,1.13,2.17,0.94,3.14,39.27,0.46,0.11,13.62,52.89
439,39.7,73.3,4.4,0.0,0.0,0.0,14.2,6.56,6.56,6.23,1.54,0.49,1.32,8.37,2.13,0,0.0,nan,0,0
440,9.8,63.8,1.2,92.52,95.0,0.1,37.54,28.04,23.19,4.48,4.4,4.22,1.14,1.68,1.29,9.45,0.38,0.17,26.39,35.84
441,10.3,38.8,0.4,98.9,95.0,0.03,52.32,46.21,34.47,0.45,5.77,6.14,2.68,1.21,1.02,12.88,0.11,0.15,39.41,52.29
442,20.0,79.1,7.0,89.49,95.0,0.79,29.08,8.91,6.66,6.8,2.16,1.12,1.16,0.46,3.13,17.12,1.21,0.14,9.12,26.24
443,25.0,63.2,4.7,94.34,95.0,0.54,29.23,10.28,7.37,7.26,10.05,1.29,1.41,6.78,3.58,17.52,0.83,0.15,9.39,26.91
444,7.1,60.4,4.1,99.33,95.0,0.34,41.11,27.51,17.26,5.47,10.85,7.53,1.5,1.79,3.11,16.42,0.82,0.15,23.12,39.55
445,37.0,90.8,4.4,34.46,95.0,0.43,15.0,6.63,6.56,5.2,2.63,0.55,1.11,11.06,2.67,2.98,1.67,0.15,8.55,11.53
446,28.7,74.9,4.3,84.0,95.0,0.58,22.68,9.26,7.05,6.03,6.68,1.06,1.41,3.66,2.66,11.71,1.01,0.16,8.85,20.56
447,11.4,72.2,8.8,66.38,95.0,0.6,37.01,9.03,6.66,8.28,2.06,1.13,0.93,0.3,3.14,21.02,0.92,0.12,11.26,32.29
448,38.7,70.0,8.5,0.0,0.0,0.0,17.05,10.45,6.66,9.17,0.57,1.13,1.2,2.9,3.14,0,0.0,nan,0,0
449,34.0,64.2,4.6,61.27,95.0,0.55,20.39,7.64,6.79,7.66,4.12,0.54,1.38,3.24,2.96,8.42,1.11,0.15,8.5,16.92
450,15.7,62.8,1.1,94.28,95.0,0.1,35.3,24.93,19.5,4.85,4.7,4.33,1.2,1.55,1.29,10.66,0.31,0.16,22.88,33.55
451,21.0,78.2,7.2,85.96,95.0,0.79,28.66,9.1,6.66,7.12,2.26,1.13,1.24,0.39,3.14,16.54,1.23,0.14,9.29,25.83
452,31.5,25.0,4.3,78.33,95.0,0.2,56.17,8.66,6.84,0.43,5.79,0.83,2.64,2.11,2.39,47.35,0.24,0.13,8.72,56.08
453,22.8,62.2,4.2,97.47,95.0,0.46,31.26,12.64,8.19,6.77,11.03,2.55,1.54,5.91,3.63,18.28,0.73,0.15,11.06,29.34
454,33.8,93.0,1.9,29.33,95.0,0.15,15.69,8.01,6.64,4.39,4.04,1.62,1.05,1.64,1.69,3.23,0.57,0.14,9.51,12.74
455,32.7,77.8,3.9,63.93,95.0,0.51,18.88,8.25,6.65,5.83,5.11,0.88,1.43,2.01,2.1,7.81,1.07,0.15,8.56,16.37
456,24.5,97.5,0.5,34.55,95.0,0.03,19.65,13.62,11.63,3.69,3.25,2.74,1.17,1.32,1.04,3.06,0.18,0.17,14.4,17.46
457,27.2,16.1,7.8,64.17,95.0,0.28,59.76,9.77,6.66,0.44,50.13,1.13,2.25,311.69,3.14,49.62,0.34,0.11,10.04,59.67
458,47.0,51.9,1.1,2.78,99.0,0.03,8.8,4.34,4.86,5.82,2.11,1.88,1.13,1.56,1.47,0.41,0.25,0.14,2.97,3.38
459,28.7,54.1,7.2,80.53,95.0,0.78,29.63,9.15,6.66,12.65,0.64,1.13,1.33,2.72,3.14,15.37,1.25,0.14,9.25,24.62
460,25.6,63.9,8.3,67.02,95.0,0.76,30.29,10.23,6.66,11.03,3.03,1.13,0.99,0.22,3.14,13.95,1.32,0.13,10.38,24.33
461,26.1,41.0,9.5,51.41,95.0,0.59,61.27,11.43,6.66,32.23,4.13,1.13,0.01,0.13,3.14,15.79,1.02,0.13,11.61,27.4
462,10.5,68.4,4.0,98.91,95.0,0.38,35.87,23.14,14.65,5.11,9.69,6.21,1.37,1.96,3.05,14.76,0.88,0.15,19.53,34.29
463,38.1,12.2,9.8,0.0,0.0,0.0,61.74,11.77,6.66,0.42,0.54,1.13,2.27,2.4,3.14,0,0.0,nan,0,0
464,17.8,5.7,2.8,0.0,0.0,0.0,54.77,54.72,54.65,0.46,0.37,0.25,2.37,2.14,1.62,0,0.0,nan,0,0
465,20.0,1.3,4.2,4.94,95.0,0.01,56.18,56.1,9.46,0.45,0.36,3.88,2.59,2.75,3.61,0.1,6.79,0.13,55.92,56.02
466,21.0,69.8,3.6,97.33,95.0,0.42,29.57,14.76,9.78,5.55,8.95,3.43,1.29,3.81,2.51,14.9,0.78,0.15,12.84,27.75
467,13.3,22.4,7.4,64.46,95.0,0.27,59.36,59.27,6.66,0.45,0.37,1.13,2.2,2.05,3.14,49.08,0.32,0.1,10.2,59.27
468,47.0,52.7,2.3,0.0,0.0,0.0,9.16,4.89,5.14,6.12,1.58,1.28,1.11,2.24,1.81,0,0.0,nan,0,0
469,40.1,39.2,2.2,0.0,0.0,0.0,18.27,5.86,5.64,11.53,3.08,1.5,1.36,2.88,2.17,0,0.0,nan,0,0
470,6.5,77.7,8.1,76.46,95.0,0.61,36.91,8.51,6.66,6.74,1.36,1.13,0.96,0.27,3.14,22.47,0.91,0.12,11.01,33.48
471,31.7,46.9,5.7,74.72,95.0,0.59,28.3,7.72,7.54,13.43,2.31,0.34,1.63,12.4,2.04,15.01,0.93,0.14,8.62,23.63
472,11.3,96.4,3.6,95.51,95.0,0.44,27.2,18.17,13.8,3.87,6.17,3.86,1.26,2.48,1.86,9.38,1.21,0.16,16.49,25.87
473,31.9,81.9,8.2,60.36,95.0,0.98,21.22,10.11,6.66,8.29,0.64,1.13,1.1,2.91,3.14,6.47,2.53,0.14,10.26,16.73
474,23.4,29.4,5.5,95.68,95.0,0.31,57.42,9.7,7.48,0.44,7.9,0.51,2.14,6.99,3.8,48.19,0.36,0.13,9.17,57.36
475,6.3,83.4,3.6,95.68,98.0,0.39,32.23,22.43,17.14,4.11,6.78,4.62,1.33,2.42,2.21,9.18,1.25,0.15,20.46,29.63
476,42.5,26.7,3.8,0.0,0.0,0.0,15.02,6.1,6.1,12.64,1.35,0.67,1.44,4.38,2.41,0,0.0,nan,0,0
477,12.7,42.6,1.9,99.89,95.0,0.12,53.76,34.79,24.36,0.44,8.82,6.4,2.19,2.92,1.66,20.99,0.31,0.15,30.41,51.41
478,0.1,72.2,2.9,94.81,95.0,0.25,37.69,28.07,23.57,4.1,5.78,4.26,1.29,2.56,1.78,9.77,0.93,0.16,26.54,36.31
479,12.2,30.2,4.8,92.62,95.0,0.26,56.75,56.64,10.61,0.45,0.37,6.76,2.45,2.15,5.15,32.18,0.46,0.12,24.54,56.72
480,21.4,63.7,6.6,92.43,95.0,0.69,32.72,8.63,6.67,8.46,1.2,2.1,1.23,6.29,6.47,20.68,0.98,0.14,8.91,29.58
481,18.1,92.9,8.6,66.96,95.0,0.77,28.22,8.9,6.66,6.8,3.41,1.13,1.02,1.35,3.14,13.79,1.38,0.13,10.75,24.54
482,2.9,82.8,9.1,62.18,95.0,0.55,37.48,9.03,6.66,6.84,2.31,1.13,0.86,0.45,3.14,17.29,1.08,0.12,16.34,33.64
483,39.2,14.0,8.3,0.0,0.0,0.0,60.21,10.26,6.66,0.42,0.55,1.13,2.49,2.35,3.14,0,0.0,nan,0,0
484,31.7,1.5,0.2,0.0,0.0,0.0,52.2,52.14,52.05,0.47,0.38,0.25,2.14,1.93,1.86,0,0.0,nan,0,0
485,47.6,65.6,2.6,0.0,0.0,0.0,8.65,5.03,5.25,5.39,1.37,1.11,1.09,2.46,1.84,0,0.0,nan,0,0
486,5.1,14.3,2.4,0.0,0.0,0.0,54.35,54.3,54.27,0.46,0.39,0.28,2.62,2.51,1.58,0,0.0,nan,0,0
487,38.8,34.6,1.6,14.82,95.0,0.06,23.43,6.49,6.07,15.76,4.13,1.92,1.53,2.47,1.51,3.77,0.21,0.15,10.24,14.01
488,45.2,79.2,1.8,0.37,99.0,0.01,9.24,4.8,5.1,4.87,1.94,1.55,1.07,2.03,1.59,0.26,0.08,0.13,3.56,3.82
489,44.6,60.8,7.8,0.0,0.0,0.0,13.29,9.75,6.66,7.46,0.52,1.13,1.09,2.41,3.14,0,0.0,nan,0,0
490,33.4,89.4,7.9,61.15,95.0,1.04,19.31,9.83,6.66,7.26,0.63,1.13,1.11,3.02,3.14,5.43,2.95,0.15,9.99,15.41
491,41.9,19.7,7.0,0.0,0.0,0.0,58.8,8.89,6.66,0.41,0.53,1.12,3.08,2.33,3.13,0,0.0,nan,0,0
492,26.5,74.2,4.4,90.59,95.0,0.59,24.48,9.92,7.27,6.04,7.93,1.24,1.48,4.63,3.03,13.42,0.99,0.15,9.14,22.55
493,44.1,55.5,2.7,0.0,0.0,0.0,11.27,5.35,5.49,6.7,1.74,1.13,1.22,2.99,1.84,0,0.0,nan,0,0
494,11.7,13.9,5.0,20.62,95.0,0.06,56.92,56.83,10.17,0.46,0.38,6.05,2.03,1.97,5.59,11.16,0.3,0.09,45.61,56.77
495,2.9,46.7,1.5,98.44,95.0,0.1,53.32,39.51,32.46,0.46,5.69,5.18,2.23,1.98,1.5,13.21,0.38,0.16,36.8,50.01
496,24.6,49.8,5.4,93.76,95.0,0.51,36.4,9.46,7.43,10.81,10.27,0.49,1.66,8.8,3.72,24.38,0.69,0.14,8.99,33.38
497,43.1,0.7,8.4,0.0,0.0,0.0,60.32,10.35,6.66,0.41,0.52,1.13,2.78,2.22,3.14,0,0.0,nan,0,0
498,23.4,56.3,6.7,90.47,95.0,0.65,34.38,8.64,6.66,10.34,0.82,1.0,1.29,4.95,2.66,21.72,0.92,0.14,8.89,30.61
499,42.0,37.5,4.2,0.0,0.0,0.0,14.99,6.38,6.38,10.34,1.14,0.51,1.31,6.39,2.82,0,0.0,nan,0,0
500,48.0,7.5,6.4,0.0,0.0,0.0,8.44,8.34,8.14,5.95,0.5,1.87,34.79,2.49,0.08,0,0.0,nan,0,0
501,31.8,2.9,6.1,65.59,95.0,0.23,58.06,8.14,7.96,0.44,50.16,1.7,2.72,330.97,0.12,49.19,0.27,0.1,8.8,58.0
502,34.1,93.1,3.4,47.26,95.0,0.39,15.91,7.76,6.41,4.74,4.36,1.03,1.31,1.8,1.82,4.77,1.1,0.16,8.61,13.38
503,49.1,51.1,4.9,0.0,0.0,0.0,9.59,6.88,6.84,5.77,0.54,0.28,1.08,3.49,2.17,0,0.0,nan,0,0
504,44.9,3.4,7.2,0.0,0.0,0.0,59.09,9.14,6.66,0.4,0.51,1.13,2.88,2.13,3.14,0,0.0,nan,0,0
505,31.3,33.9,8.6,57.41,95.0,0.72,60.46,10.55,6.66,0.42,0.6,1.13,2.42,3.04,3.14,11.96,1.37,0.14,10.7,22.67
506,18.3,47.5,5.3,99.34,95.0,0.42,44.25,13.3,7.65,9.73,21.65,1.24,1.65,13.01,4.41,30.27,0.58,0.14,11.51,41.79
507,38.5,21.1,4.4,39.49,95.0,0.36,56.26,6.59,6.56,0.42,1.72,0.51,2.93,9.12,2.89,7.43,0.78,0.15,8.56,16.0
508,21.1,55.4,8.3,70.26,95.0,0.61,38.1,10.21,6.66,12.33,3.32,1.13,0.94,0.21,3.14,21.04,0.92,0.13,10.41,31.44
509,14.6,82.8,4.1,98.12,95.0,0.48,29.17,18.22,11.25,4.62,8.57,4.64,1.39,1.84,3.32,12.7,1.05,0.15,15.05,27.74
510,25.2,27.2,5.1,94.07,95.0,0.28,57.02,9.76,7.31,0.44,7.44,0.74,2.27,5.83,4.33,47.76,0.33,0.13,9.2,56.96
511,48.7,65.5,7.9,0.0,0.0,0.0,9.95,9.84,6.66,4.19,0.5,1.13,26.22,2.48,3.14,0,0.0,nan,0,0
512,16.5,31.7,3.1,96.17,95.0,0.18,54.97,54.84,16.91,0.45,0.37,7.59,2.39,2.17,2.59,26.99,0.36,0.13,27.95,54.94
513,29.3,63.5,7.9,69.91,95.0,0.86,26.31,9.79,6.66,10.94,0.64,1.13,1.19,3.16,3.14,11.22,1.62,0.14,9.91,21.13
514,2.0,72.3,8.9,66.99,95.0,0.54,40.95,8.85,6.66,7.41,2.11,1.13,0.89,0.51,3.14,23.9,0.82,0.11,12.74,36.64
515,27.3,5.0,3.1,39.99,95.0,0.07,55.02,54.94,8.89,0.46,0.36,3.2,2.46,2.07,2.15,39.41,0.1,0.09,15.51,54.93
516,0.3,19.0,9.2,31.71,95.0,0.16,61.14,61.04,6.66,0.45,0.39,1.13,1.97,2.21,3.14,39.51,0.25,0.08,21.5,61.01
